edge_id,from_id,to_id,nums
5804,994,77,2
5805,994,727,2
5806,1018,726,2
5807,1018,77,2
5808,1018,727,2
5809,1021,729,2
5810,1022,729,2
5811,1026,11,2
5812,1026,733,2
5813,1027,11,2
5814,1027,733,2
5815,277,733,2
5816,994,11,2
5817,994,733,2
5818,289,735,2
5819,1037,740,2
5820,1037,741,2
5821,1037,742,2
5822,1037,743,2
5823,1040,740,2
5824,1040,741,2
5825,1040,742,2
5826,1040,743,2
5827,1043,740,2
5828,1043,741,2
5829,1043,742,2
5830,1043,743,2
5831,414,745,2
5832,414,747,2
5833,414,748,2
5834,414,749,2
5835,414,750,2
5836,1051,751,2
5837,1057,11,2
5838,1057,753,2
5839,1057,754,2
5840,1057,755,2
5841,1057,756,2
5842,1062,757,2
5843,1062,758,2
5844,1064,760,2
5845,1067,10,2
5846,1067,761,2
5847,1067,762,3
5848,1068,10,2
5849,1068,761,2
5850,1068,762,3
5851,277,761,2
5852,277,762,3
5853,1071,763,2
5854,1071,764,2
5855,1071,765,2
5856,1071,766,2
5857,1071,767,2
5858,1071,768,2
5859,36,763,2
5860,36,764,2
5861,36,765,2
5862,36,766,2
5863,36,767,2
5864,36,768,2
5865,1075,763,2
5866,1075,764,2
5867,1075,765,2
5868,1075,766,2
5869,1075,767,2
5870,1075,768,2
5871,1078,763,2
5872,1078,764,2
5873,1078,765,2
5874,1078,766,2
5875,1078,767,2
5876,1078,768,2
5877,1088,775,2
5878,1088,776,2
5879,1088,777,2
5880,289,780,2
5881,289,781,2
5882,1093,780,2
5883,1093,781,2
5884,1101,787,2
5885,1102,787,2
5886,277,805,2
5887,1120,805,2
5888,1121,805,2
5889,471,812,2
5890,471,813,2
5891,1152,828,2
5892,1158,833,2
5893,1159,833,2
5894,277,840,2
5895,277,841,2
5896,383,840,2
5897,383,841,2
5898,1171,842,2
5899,1173,843,2
5900,1186,854,2
5901,1186,855,2
5902,289,856,2
5903,289,857,2
5904,1199,866,2
5905,1199,867,2
5906,1199,868,2
5907,1199,869,2
5908,1207,872,3
5909,1207,873,2
5910,1207,874,2
5911,1207,875,2
5912,1207,876,2
5913,1207,877,2
5914,1207,878,2
5915,86,882,2
5916,86,883,2
5917,86,884,2
5918,86,885,2
5919,1215,882,2
5920,1215,883,2
5921,1215,884,2
5922,1215,885,2
5923,1220,882,2
5924,1220,883,2
5925,1220,884,2
5926,1220,885,2
5927,1229,891,2
5928,1229,892,2
5929,1229,893,2
5930,1229,894,2
5931,1229,895,2
5932,1236,897,2
5933,1236,898,2
5934,1238,897,2
5935,1238,898,2
5936,1241,899,2
5937,1241,900,2
5938,1244,902,2
5939,1245,903,2
5940,27,904,2
5941,27,905,2
5942,27,906,2
5943,27,907,2
5944,27,908,2
5945,1252,909,2
5946,1252,910,2
5947,1254,909,2
5948,1254,910,2
5949,1260,915,2
5950,1265,916,2
5951,1265,917,2
5952,1265,918,2
5953,89,916,2
5954,89,917,2
5955,89,918,2
5956,1269,916,2
5957,1269,917,2
5958,1269,918,2
5959,394,916,2
5960,394,917,2
5961,394,918,2
5962,1280,929,2
5963,1281,929,2
5964,277,929,2
5965,1283,929,2
5966,1294,937,2
5967,1294,938,2
5968,1294,939,2
5969,1294,940,2
5970,1302,945,2
5971,1302,946,2
5972,1302,947,2
5973,1303,945,2
5974,1303,946,2
5975,1303,947,2
5976,1304,945,2
5977,1304,946,2
5978,1304,947,2
5979,1075,945,2
5980,1075,946,2
5981,1075,947,2
5982,1305,945,2
5983,1305,946,2
5984,1305,947,2
5985,1306,945,2
5986,1306,946,2
5987,1306,947,2
5988,1315,952,2
5989,1315,953,2
5990,449,960,2
5991,1330,968,2
5992,1330,969,2
5993,1330,970,2
5994,1332,968,2
5995,1332,969,2
5996,1332,970,2
5997,1336,971,2
5998,1336,972,2
5999,1336,974,2
6000,1336,975,2
6001,740,971,2
6002,740,972,2
6003,740,974,2
6004,740,975,2
6005,1341,976,2
6006,1341,977,2
6007,1348,983,2
6008,1348,984,2
6009,1348,985,2
6010,1349,983,2
6011,1349,984,2
6012,1349,985,2
6013,1353,983,2
6014,1353,984,2
6015,1353,985,2
6016,471,986,2
6017,1354,986,2
6018,1356,986,2
6019,1357,987,2
6020,1357,988,2
6021,1360,989,2
6022,1363,990,2
6023,1364,990,2
6024,1365,990,2
6025,1366,990,2
6026,1370,991,2
6027,1370,992,2
6028,1370,993,2
6029,1101,991,2
6030,1101,992,2
6031,1101,993,2
6032,1384,33,2
6033,1062,33,3
6034,1386,1005,2
6035,1402,1017,2
6036,1402,1018,2
6037,1402,1020,2
6038,1402,1021,2
6039,1404,1017,3
6040,1404,1018,3
6041,1404,1020,3
6042,1404,1021,3
6043,1405,1017,2
6044,1405,1018,2
6045,1405,1020,2
6046,1405,1021,2
6047,1406,1017,2
6048,1406,1018,2
6049,1406,1020,2
6050,1406,1021,2
6051,1408,1017,2
6052,1408,1018,2
6053,1408,1020,2
6054,1408,1021,2
6055,1411,1022,2
6056,1411,1023,2
6057,1411,1024,2
6058,1413,1022,2
6059,1413,1023,2
6060,1413,1024,2
6061,1421,1029,2
6062,1421,1030,2
6063,1421,1031,2
6064,1427,1033,2
6065,1427,1034,2
6066,1427,1035,2
6067,1427,1036,2
6068,277,1033,2
6069,277,1034,2
6070,277,1035,2
6071,277,1036,2
6072,1421,1039,2
6073,1421,1040,2
6074,1421,1041,2
6075,1421,1042,2
6076,1435,1039,2
6077,1435,1040,2
6078,1435,1041,2
6079,1435,1042,2
6080,1436,1039,2
6081,1436,1040,2
6082,1436,1041,2
6083,1436,1042,2
6084,1456,1057,2
6085,1456,1058,2
6086,1456,1059,2
6087,1462,1063,2
6088,378,1063,2
6089,1480,1078,2
6090,1482,1078,2
6091,1483,1079,2
6092,1483,1080,2
6093,1483,1081,2
6094,1483,1082,2
6095,1486,1079,2
6096,1486,1080,2
6097,1486,1081,2
6098,1486,1082,2
6099,1490,1083,2
6100,1490,1084,2
6101,1490,1085,2
6102,1490,1086,2
6103,1490,1087,2
6104,1494,1083,2
6105,1494,1084,2
6106,1494,1085,2
6107,1494,1086,2
6108,1494,1087,2
6109,1495,1083,2
6110,1495,1084,2
6111,1495,1085,2
6112,1495,1086,2
6113,1495,1087,2
6114,1501,1091,2
6115,1501,1092,2
6116,1502,1091,2
6117,1502,1092,2
6118,1504,1091,2
6119,1504,1092,2
6120,1530,11,2
6121,1530,1118,2
6122,1530,1119,2
6123,1530,1120,2
6124,1530,417,2
6125,1530,1121,2
6126,1540,1122,2
6127,1540,1123,2
6128,1540,1124,2
6129,1540,1125,2
6130,1540,1126,2
6131,1540,1127,2
6132,1540,1128,2
6133,1540,1129,2
6134,1540,1130,2
6135,1540,1131,2
6136,1540,1132,2
6137,1540,1133,2
6138,1540,1134,2
6139,1540,1135,2
6140,1564,1146,2
6141,1565,1146,2
6142,1567,1147,2
6143,1567,1148,2
6144,1571,797,2
6145,1571,1151,2
6146,1578,1152,2
6147,1578,1153,2
6148,1580,1154,2
6149,1580,1155,2
6150,29,1154,2
6151,29,1155,2
6152,1583,607,2
6153,1583,274,2
6154,147,1164,2
6155,147,1165,2
6156,147,1166,2
6157,147,1167,2
6158,147,1168,2
6159,1594,1164,2
6160,1594,1165,2
6161,1594,1166,2
6162,1594,1167,2
6163,1594,1168,2
6164,1596,1164,2
6165,1596,1165,2
6166,1596,1166,2
6167,1596,1167,2
6168,1596,1168,2
6169,1604,1169,2
6170,1604,1170,2
6171,1604,1171,2
6172,1604,1172,2
6173,1604,41,2
6174,1620,1184,2
6175,1620,1185,2
6176,1620,1186,2
6177,1631,1191,2
6178,1631,1192,2
6179,1631,1193,2
6180,1631,1194,2
6181,1632,1195,2
6182,1632,1196,2
6183,1639,1198,2
6184,1647,11,2
6185,1648,11,2
6186,1649,11,2
6187,1654,1210,3
6188,1656,1211,2
6189,1656,1212,2
6190,1656,1213,2
6191,1660,1211,2
6192,1660,1212,2
6193,1660,1213,2
6194,645,409,2
6195,645,1214,2
6196,645,1215,2
6197,645,1216,2
6198,433,1217,2
6199,433,1218,2
6200,433,1219,2
6201,433,1220,2
6202,1666,1217,2
6203,1666,1218,2
6204,1666,1219,2
6205,1666,1220,2
6206,1670,1217,2
6207,1670,1218,2
6208,1670,1219,2
6209,1670,1220,2
6210,699,1227,3
6211,1688,1234,2
6212,1688,1235,2
6213,1688,1236,2
6214,1688,1237,2
6215,1688,1238,2
6216,1688,1239,2
6217,1688,1240,2
6218,1694,1241,2
6219,1694,705,2
6220,1700,1244,2
6221,1700,1245,2
6222,1700,1246,2
6223,645,1244,2
6224,645,1245,2
6225,645,1246,2
6226,1701,1244,2
6227,1701,1245,2
6228,1701,1246,2
6229,1702,1244,2
6230,1702,1245,2
6231,1702,1246,2
6232,1705,1247,2
6233,50,1254,2
6234,50,1255,2
6235,50,1256,2
6236,50,1257,2
6237,50,1258,2
6238,1719,1259,2
6239,1719,1260,2
6240,1720,1259,2
6241,1720,1260,2
6242,277,1270,2
6243,277,1138,2
6244,277,1271,2
6245,1732,1270,2
6246,1732,1138,2
6247,1732,1271,2
6248,1733,1272,2
6249,503,1272,2
6250,1741,1279,2
6251,1743,1280,2
6252,471,1282,2
6253,471,1283,2
6254,1763,10,2
6255,1763,1295,2
6256,839,1296,4
6257,1768,1296,4
6258,1770,1296,4
6259,1790,1311,2
6260,1790,1312,2
6261,1790,1313,2
6262,1790,1314,2
6263,1790,1315,2
6264,289,1316,2
6265,289,1317,2
6266,289,1318,2
6267,289,1319,2
6268,1574,1320,2
6269,1574,1321,2
6270,1574,1322,2
6271,1574,1323,2
6272,1574,1324,2
6273,1574,1325,2
6274,1801,1326,2
6275,1801,1327,2
6276,1801,1328,2
6277,1801,1329,2
6278,1804,1326,2
6279,1804,1327,2
6280,1804,1328,2
6281,1804,1329,2
6282,1806,1326,2
6283,1806,1327,2
6284,1806,1328,2
6285,1806,1329,2
6286,1807,1326,2
6287,1807,1327,2
6288,1807,1328,2
6289,1807,1329,2
6290,1808,1326,2
6291,1808,1327,2
6292,1808,1328,2
6293,1808,1329,2
6294,171,1331,2
6295,171,1333,2
6296,171,1334,2
6297,1819,1338,2
6298,23,1338,2
6299,969,1338,2
6300,1825,1343,2
6301,1825,1344,2
6302,1845,1362,2
6303,1845,1363,2
6304,1846,1362,2
6305,1846,1363,2
6306,1855,1367,2
6307,1855,1368,2
6308,1855,10,2
6309,1855,559,2
6310,1855,633,2
6311,1858,1370,2
6312,1858,1371,2
6313,1860,1370,2
6314,1860,1371,2
6315,1870,1379,2
6316,1876,1385,2
6317,718,1385,2
6318,97,1385,2
6319,1881,957,2
6320,1881,1389,2
6321,189,957,2
6322,189,1389,2
6323,1882,957,2
6324,1882,1389,2
6325,27,1390,2
6326,27,1391,2
6327,1891,1396,3
6328,1891,1397,2
6329,1893,1396,3
6330,1893,1397,2
6331,1894,1396,3
6332,1894,1397,2
6333,1898,1400,2
6334,1898,1401,2
6335,1898,1402,2
6336,1898,1403,2
6337,1898,1404,2
6338,1898,1405,2
6339,189,1410,2
6340,189,1411,2
6341,1919,1418,2
6342,1920,1418,2
6343,1931,1425,3
6344,1931,1426,3
6345,1931,1427,3
6346,1931,1428,3
6347,1933,1429,2
6348,1666,1433,2
6349,1666,1434,2
6350,1666,1435,2
6351,1666,1436,2
6352,1943,1439,2
6353,1952,1445,2
6354,1952,1446,2
6355,1952,705,2
6356,1952,1447,2
6357,1956,1450,2
6358,1958,1450,2
6359,1968,1458,2
6360,1969,1458,2
6361,1970,1459,2
6362,1970,1460,2
6363,1975,1461,2
6364,1462,1464,2
6365,1462,1465,2
6366,1462,1466,2
6367,1462,322,2
6368,1462,1467,2
6369,1462,1468,2
6370,1978,1464,2
6371,1978,1465,2
6372,1978,1466,2
6373,1978,322,2
6374,1978,1467,2
6375,1978,1468,2
6376,23,1475,2
6377,23,1477,2
6378,1992,1475,2
6379,1992,1477,2
6380,260,1479,2
6381,1998,1480,2
6382,1998,1481,2
6383,2001,1480,2
6384,2001,1481,2
6385,2010,1482,2
6386,2010,1483,2
6387,2010,1484,2
6388,2010,1485,2
6389,2040,1506,2
6390,2040,1507,2
6391,2040,1508,2
6392,2040,1509,2
6393,2040,1510,2
6394,2041,1506,2
6395,2041,1507,2
6396,2041,1508,2
6397,2041,1509,2
6398,2041,1510,2
6399,2049,1517,2
6400,2055,1522,2
6401,2056,1522,2
6402,2057,1522,2
6403,2058,1522,2
6404,2061,1523,2
6405,2061,1524,2
6406,2063,1523,2
6407,2063,1524,2
6408,2064,1523,2
6409,2064,1524,2
6410,2066,1523,2
6411,2066,1524,2
6412,2072,1530,2
6413,2073,1530,2
6414,2092,1543,2
6415,2092,1544,2
6416,2094,1543,2
6417,2094,1544,2
6418,2096,1543,2
6419,2096,1544,2
6420,2103,11,2
6421,2103,1545,2
6422,2103,1546,2
6423,2103,96,2
6424,2103,1547,2
6425,2103,1548,2
6426,2103,1549,2
6427,2103,1550,2
6428,2081,1556,2
6429,2081,1557,2
6430,277,1558,2
6431,2123,1565,2
6432,2124,1566,2
6433,2126,1567,2
6434,2134,1568,2
6435,645,1569,2
6436,2136,1569,2
6437,2139,1570,2
6438,2139,1571,2
6439,2151,1581,2
6440,2151,1582,2
6441,2151,493,2
6442,2151,1583,2
6443,2151,1584,2
6444,2152,1581,2
6445,2152,1582,2
6446,2152,493,2
6447,2152,1583,2
6448,2152,1584,2
6449,2156,1585,2
6450,2157,1585,2
6451,277,1586,2
6452,277,0,2
6453,277,1587,2
6454,277,1588,2
6455,277,1589,2
6456,277,1590,2
6457,2164,1591,2
6458,2164,1592,2
6459,2164,1593,2
6460,2166,1591,2
6461,2166,1592,2
6462,2166,1593,2
6463,2168,1591,2
6464,2168,1592,2
6465,2168,1593,2
6466,2169,1591,2
6467,2169,1592,2
6468,2169,1593,2
6469,2174,1594,2
6470,2174,11,2
6471,2174,1595,2
6472,2174,1596,2
6473,2174,1491,2
6474,2174,1597,2
6475,218,1605,2
6476,2190,658,2
6477,2190,1167,2
6478,1427,1616,2
6479,1427,1617,2
6480,1427,1618,2
6481,1427,1619,2
6482,2205,1624,3
6483,2205,1625,3
6484,449,1628,2
6485,449,1629,2
6486,449,101,2
6487,2218,1634,2
6488,2218,1635,2
6489,2221,1637,2
6490,2221,41,2
6491,2222,1638,2
6492,2223,1638,2
6493,2225,1581,3
6494,2226,1581,3
6495,277,1581,3
6496,2209,1639,2
6497,2209,1641,2
6498,189,1639,2
6499,189,1641,2
6500,2229,1642,2
6501,2229,1643,2
6502,2229,1644,2
6503,2229,1645,2
6504,2229,1170,2
6505,2229,40,2
6506,2235,1646,2
6507,2235,1647,2
6508,2235,1648,2
6509,2238,797,2
6510,2238,1649,2
6511,2238,1650,2
6512,2238,1651,2
6513,2238,40,2
6514,2246,322,2
6515,2246,1656,2
6516,2246,1657,2
6517,2250,1659,2
6518,2250,1660,2
6519,2250,1661,2
6520,2250,1662,2
6521,2251,1659,2
6522,2251,1660,2
6523,2251,1661,2
6524,2251,1662,2
6525,2256,1663,2
6526,2259,1664,2
6527,2259,40,2
6528,2259,217,2
6529,2259,1665,2
6530,2260,1664,2
6531,2260,40,2
6532,2260,217,2
6533,2260,1665,2
6534,2275,1676,2
6535,2275,1677,2
6536,2275,1678,2
6537,2275,1679,2
6538,2275,1680,2
6539,2279,1681,2
6540,2288,1687,2
6541,2288,1688,2
6542,2296,1694,2
6543,2296,1695,2
6544,2296,1696,2
6545,2305,1699,2
6546,2305,1700,2
6547,2305,1701,2
6548,2310,1702,2
6549,2310,1703,2
6550,2310,1704,2
6551,2310,1705,2
6552,471,1716,2
6553,471,1717,2
6554,471,1718,2
6555,2324,1716,2
6556,2324,1717,2
6557,2324,1718,2
6558,2327,722,2
6559,2328,722,2
6560,2332,1721,2
6561,2332,665,2
6562,2332,1722,2
6563,23,1727,2
6564,23,1728,2
6565,23,1729,2
6566,23,1730,2
6567,23,1731,2
6568,2344,1732,2
6569,2345,1732,2
6570,2350,1733,2
6571,2360,1739,2
6572,2360,1740,2
6573,2360,1741,2
6574,2360,1742,2
6575,2361,1743,2
6576,1421,1743,3
6577,2366,1746,2
6578,2366,1747,2
6579,2366,1748,2
6580,2366,1749,2
6581,310,1746,2
6582,310,1747,2
6583,310,1748,2
6584,310,1749,2
6585,2369,1746,2
6586,2369,1747,2
6587,2369,1748,2
6588,2369,1749,2
6589,2370,1746,2
6590,2370,1747,2
6591,2370,1748,2
6592,2370,1749,2
6593,2374,1750,2
6594,2378,1753,2
6595,2393,10,2
6596,2393,11,2
6597,2393,1764,2
6598,2393,1765,2
6599,2399,1769,2
6600,2399,1770,2
6601,2399,1771,2
6602,2399,1772,2
6603,2399,1773,2
6604,2406,1775,2
6605,2421,1784,2
6606,2421,1785,2
6607,2421,1786,2
6608,2421,10,2
6609,2431,1791,2
6610,2431,1792,2
6611,2432,1791,2
6612,2432,1792,2
6613,2434,11,2
6614,2434,1793,2
6615,2434,1794,2
6616,1,0,2
6617,1,1,2
6618,8,7,2
6619,8,8,2
6620,8,9,2
6621,12,10,2
6622,12,11,2
6623,15,10,2
6624,15,11,2
6625,16,10,2
6626,16,11,2
6627,17,12,2
6628,20,13,2
6629,21,13,2
6630,29,17,2
6631,29,18,2
6632,29,19,2
6633,29,20,2
6634,34,21,2
6635,35,21,2
6636,36,21,2
6637,39,22,2
6638,39,23,2
6639,40,22,2
6640,40,23,2
6641,46,27,2
6642,46,28,2
6643,47,27,2
6644,47,28,2
6645,48,27,2
6646,48,28,2
6647,50,27,2
6648,50,28,2
6649,52,29,2
6650,52,30,2
6651,53,29,2
6652,53,30,2
6653,55,29,2
6654,55,30,2
6655,56,29,2
6656,56,30,2
6657,68,34,2
6658,68,35,2
6659,68,36,2
6660,73,37,2
6661,73,38,2
6662,73,39,2
6663,73,40,2
6664,75,37,2
6665,75,38,2
6666,75,39,2
6667,75,40,2
6668,77,41,2
6669,77,42,2
6670,96,57,2
6671,97,57,2
6672,99,58,2
6673,99,59,2
6674,102,60,2
6675,102,61,2
6676,103,60,2
6677,103,61,2
6678,104,60,2
6679,104,61,2
6680,111,64,2
6681,111,65,2
6682,116,66,2
6683,116,67,2
6684,118,66,2
6685,118,67,2
6686,120,66,2
6687,120,67,2
6688,122,68,2
6689,122,69,2
6690,124,68,2
6691,124,69,2
6692,125,68,2
6693,125,69,2
6694,126,68,2
6695,126,69,2
6696,127,68,2
6697,127,69,2
6698,128,70,2
6699,133,73,2
6700,133,74,2
6701,135,73,2
6702,135,74,2
6703,137,75,2
6704,138,75,2
6705,146,76,2
6706,147,76,2
6707,153,80,2
6708,153,81,2
6709,155,80,2
6710,155,81,2
6711,160,86,2
6712,160,88,2
6713,160,89,2
6714,41,86,2
6715,41,88,2
6716,41,89,2
6717,163,86,2
6718,163,88,2
6719,163,89,2
6720,165,86,2
6721,165,88,2
6722,165,89,2
6723,166,90,2
6724,168,90,2
6725,176,98,2
6726,176,99,2
6727,176,100,2
6728,176,101,2
6729,176,35,2
6730,180,98,2
6731,180,99,2
6732,180,100,2
6733,180,101,2
6734,180,35,2
6735,184,104,2
6736,184,105,2
6737,184,106,2
6738,199,116,2
6739,199,117,2
6740,199,118,2
6741,206,122,2
6742,206,123,2
6743,206,124,2
6744,209,126,2
6745,211,126,2
6746,213,127,2
6747,213,119,2
6748,219,14,2
6749,219,119,2
6750,219,132,2
6751,236,145,2
6752,236,146,2
6753,236,147,2
6754,239,148,2
6755,239,149,2
6756,239,150,2
6757,239,151,2
6758,250,152,2
6759,250,153,2
6760,250,154,2
6761,250,155,2
6762,250,156,2
6763,250,157,2
6764,257,158,2
6765,261,159,2
6766,261,160,2
6767,261,161,2
6768,261,37,2
6769,261,162,2
6770,262,159,2
6771,262,160,2
6772,262,161,2
6773,262,37,2
6774,262,162,2
6775,146,159,2
6776,146,160,2
6777,146,161,2
6778,146,37,2
6779,146,162,2
6780,265,159,2
6781,265,160,2
6782,265,161,2
6783,265,37,2
6784,265,162,2
6785,281,176,2
6786,281,177,2
6787,281,178,2
6788,291,183,2
6789,291,184,2
6790,291,185,2
6791,291,186,2
6792,55,183,2
6793,55,184,2
6794,55,185,2
6795,55,186,2
6796,295,187,2
6797,295,36,2
6798,299,190,3
6799,307,192,2
6800,307,193,2
6801,307,194,2
6802,307,195,2
6803,307,196,2
6804,307,197,2
6805,309,198,2
6806,311,200,2
6807,311,201,2
6808,311,202,2
6809,315,200,2
6810,315,201,2
6811,315,202,2
6812,317,203,2
6813,317,204,2
6814,320,203,2
6815,320,204,2
6816,17,205,2
6817,17,206,2
6818,17,207,2
6819,17,208,2
6820,17,209,2
6821,17,210,2
6822,328,211,2
6823,328,212,2
6824,55,214,2
6825,55,215,2
6826,55,216,2
6827,17,214,2
6828,17,215,2
6829,17,216,2
6830,357,240,2
6831,369,247,2
6832,369,248,2
6833,371,247,3
6834,371,248,3
6835,379,42,2
6836,379,255,2
6837,381,14,2
6838,384,258,2
6839,386,259,2
6840,386,260,3
6841,386,261,2
6842,391,262,2
6843,391,263,2
6844,392,262,2
6845,392,263,2
6846,404,272,2
6847,404,273,2
6848,419,284,2
6849,419,285,2
6850,419,286,2
6851,419,287,2
6852,419,288,2
6853,422,289,2
6854,423,289,2
6855,434,298,2
6856,434,299,2
6857,435,300,2
6858,435,301,2
6859,444,305,2
6860,446,306,2
6861,447,306,2
6862,448,120,2
6863,451,307,2
6864,451,308,2
6865,451,309,2
6866,456,119,2
6867,456,311,2
6868,456,312,2
6869,456,313,2
6870,456,314,2
6871,456,315,2
6872,462,316,2
6873,462,317,2
6874,462,318,2
6875,146,326,2
6876,475,327,2
6877,475,328,2
6878,477,327,2
6879,477,328,2
6880,481,332,3
6881,481,334,3
6882,521,368,2
6883,521,369,2
6884,521,370,2
6885,525,371,2
6886,525,372,2
6887,525,373,2
6888,146,119,3
6889,146,390,2
6890,549,119,2
6891,549,390,2
6892,561,401,2
6893,562,401,2
6894,563,402,2
6895,564,402,2
6896,577,414,2
6897,577,415,2
6898,577,416,2
6899,579,414,2
6900,579,415,2
6901,579,416,2
6902,584,419,2
6903,584,420,2
6904,584,421,2
6905,584,358,2
6906,584,422,2
6907,592,158,2
6908,592,423,2
6909,592,424,2
6910,592,425,2
6911,250,158,2
6912,250,423,2
6913,250,424,2
6914,250,425,2
6915,597,82,2
6916,597,426,2
6917,597,427,2
6918,597,428,2
6919,597,360,2
6920,597,14,2
6921,597,296,2
6922,597,429,2
6923,597,35,2
6924,598,430,2
6925,598,431,2
6926,601,119,3
6927,601,432,2
6928,602,119,2
6929,602,432,2
6930,604,119,2
6931,604,432,2
6932,605,119,2
6933,605,432,2
6934,607,434,2
6935,609,435,2
6936,609,436,2
6937,611,435,2
6938,611,436,2
6939,613,435,2
6940,613,436,2
6941,627,119,2
6942,627,447,2
6943,630,448,2
6944,630,449,2
6945,631,448,2
6946,631,449,2
6947,653,468,2
6948,653,469,2
6949,656,470,2
6950,656,471,2
6951,656,472,2
6952,664,477,2
6953,677,487,2
6954,688,497,2
6955,688,35,2
6956,694,498,2
6957,696,498,2
6958,697,498,2
6959,699,499,2
6960,700,499,2
6961,521,500,2
6962,521,502,2
6963,705,14,2
6964,713,512,2
6965,713,513,2
6966,715,512,2
6967,715,513,2
6968,718,514,2
6969,718,515,2
6970,718,516,2
6971,718,517,2
6972,718,518,2
6973,50,514,2
6974,50,515,2
6975,50,516,2
6976,50,517,2
6977,50,518,2
6978,732,526,2
6979,732,26,2
6980,741,533,2
6981,741,534,2
6982,748,537,2
6983,748,94,2
6984,753,541,2
6985,761,547,2
6986,761,548,2
6987,761,549,2
6988,766,553,2
6989,766,554,2
6990,766,555,2
6991,769,556,2
6992,770,556,2
6993,771,556,2
6994,778,561,2
6995,779,561,2
6996,780,562,2
6997,781,562,2
6998,783,563,2
6999,783,564,2
7000,786,563,2
7001,786,564,2
7002,793,568,2
7003,794,568,2
7004,799,14,2
7005,799,572,2
7006,803,574,2
7007,805,576,2
7008,805,577,2
7009,811,579,2
7010,811,580,2
7011,811,581,2
7012,815,505,2
7013,815,582,2
7014,815,583,2
7015,462,505,2
7016,462,582,2
7017,462,583,2
7018,817,585,2
7019,146,585,2
7020,819,585,2
7021,824,589,2
7022,824,590,2
7023,824,591,2
7024,283,597,2
7025,283,598,2
7026,834,597,2
7027,834,598,2
7028,39,338,2
7029,837,599,2
7030,601,600,2
7031,601,601,2
7032,839,600,2
7033,839,601,2
7034,839,119,2
7035,840,600,2
7036,840,601,2
7037,840,119,2
7038,848,605,2
7039,848,606,2
7040,851,605,2
7041,851,606,2
7042,854,607,2
7043,854,608,2
7044,17,611,2
7045,146,620,2
7046,867,620,2
7047,872,621,2
7048,872,622,2
7049,872,623,2
7050,874,624,2
7051,875,625,2
7052,877,625,2
7053,886,631,2
7054,886,632,2
7055,887,631,2
7056,887,632,2
7057,102,636,2
7058,102,637,2
7059,895,636,2
7060,895,637,2
7061,691,644,2
7062,691,645,2
7063,691,646,2
7064,146,644,2
7065,146,645,2
7066,146,646,2
7067,920,119,2
7068,921,119,2
7069,921,659,2
7070,921,660,2
7071,921,239,2
7072,922,119,2
7073,922,659,2
7074,922,660,2
7075,922,239,2
7076,926,662,2
7077,926,663,2
7078,926,664,2
7079,929,662,2
7080,929,663,2
7081,929,664,2
7082,931,581,2
7083,933,665,2
7084,934,666,2
7085,791,685,2
7086,791,686,2
7087,791,687,2
7088,791,688,2
7089,963,690,2
7090,140,691,2
7091,982,706,2
7092,471,706,2
7093,986,710,2
7094,988,710,2
7095,996,713,2
7096,996,714,2
7097,996,715,2
7098,996,716,2
7099,996,717,2
7100,17,722,2
7101,17,14,2
7102,1016,731,2
7103,1016,732,2
7104,1016,733,2
7105,1016,734,2
7106,1016,735,2
7107,1016,736,2
7108,1020,737,2
7109,1020,738,2
7110,1020,739,2
7111,1025,740,2
7112,1025,741,2
7113,607,744,2
7114,607,745,2
7115,607,746,2
7116,607,747,2
7117,1030,744,2
7118,1030,745,2
7119,1030,746,2
7120,1030,747,2
7121,1031,744,2
7122,1031,745,2
7123,1031,746,2
7124,1031,747,2
7125,1036,749,2
7126,1037,749,2
7127,1039,750,2
7128,1039,752,2
7129,1043,755,2
7130,1043,756,2
7131,1043,757,2
7132,1043,758,2
7133,1053,763,2
7134,1053,764,2
7135,1054,763,2
7136,1054,764,2
7137,1073,727,2
7138,1074,727,2
7139,1076,780,2
7140,1076,781,2
7141,1076,782,2
7142,1082,784,2
7143,1082,785,2
7144,1082,786,2
7145,1092,794,2
7146,1092,795,2
7147,732,797,2
7148,1120,816,2
7149,1120,817,2
7150,1121,338,2
7151,1129,822,2
7152,1129,823,2
7153,1135,825,2
7154,1135,826,2
7155,1135,827,2
7156,1136,825,2
7157,1136,826,2
7158,1136,827,2
7159,1137,828,2
7160,1137,829,2
7161,1138,828,2
7162,1138,829,2
7163,1142,830,2
7164,1142,831,2
7165,1142,832,2
7166,1142,833,2
7167,1142,835,2
7168,281,830,2
7169,281,831,2
7170,281,832,2
7171,281,833,2
7172,281,835,2
7173,365,836,2
7174,17,836,2
7175,1162,850,2
7176,1162,852,2
7177,952,850,2
7178,952,852,2
7179,1164,850,2
7180,1164,852,2
7181,68,850,2
7182,68,852,2
7183,1166,119,2
7184,1166,853,2
7185,1166,854,2
7186,1166,35,3
7187,1173,858,2
7188,1173,859,2
7189,1173,860,2
7190,1173,861,2
7191,1173,862,2
7192,1173,863,2
7193,1174,858,2
7194,1174,859,2
7195,1174,860,2
7196,1174,861,2
7197,1174,862,2
7198,1174,863,2
7199,1120,865,2
7200,1120,866,2
7201,1120,67,2
7202,1200,670,2
7203,1200,884,2
7204,1200,885,2
7205,1200,886,2
7206,1201,670,2
7207,1201,884,2
7208,1201,885,2
7209,1201,886,2
7210,1203,670,2
7211,1203,884,2
